club_record_index,club_id,header_offset,field1,field2,field3,full_name,short_name,name_offset,name_distance,score,confidence
2012,8601330,0x0010569D,139,255,255,"AFC Portchester","AFC Portchester",1070645,32,105,HIGH
2013,8601331,0x00105753,139,255,255,"Aintree Villa","Aintree Villa",1070835,32,105,HIGH
2014,8601332,0x001057F9,139,255,255,"Allendale","Allendale",1071017,32,105,HIGH
2015,8601333,0x001058A3,139,255,255,"Alphington","Alphington",1071183,32,105,HIGH
2016,8601334,0x0010594F,139,255,255,"Amersham Town","Amersham",1071353,32,105,HIGH
2017,8601335,0x001059ED,139,255,255,"Barnton","Barnton",1071525,32,105,HIGH
2018,8601336,0x00105AAB,139,255,255,"Bedmond Sports & Social","Bedmond",1071683,32,105,HIGH
2019,8601337,0x00105B75,139,255,255,"Blackwell Miners Welfare","Blackwell MW",1071873,32,105,HIGH
2020,8601338,0x00105C0F,139,255,255,"Bootle","Bootle",1072075,32,105,HIGH
2021,8601339,0x00105CA9,139,255,255,"Bosham","Bosham",1072229,32,105,HIGH
2022,8601340,0x00105D4F,139,255,255,"Bovingdon","Bovingdon",1072383,32,105,HIGH
2023,8601341,0x00105DF4,139,255,255,"Brocton","Brocton",1072549,39,105,HIGH
2024,8601342,0x00105EAE,139,255,255,"Bushey Rangers","Bushey Rangers",1072714,32,105,HIGH
2025,8601343,0x00105F64,139,255,255,"Cammell Laird","Cammell Laird",1072900,32,105,HIGH
2026,8601344,0x00106016,139,255,255,"Carlton Town","Carlton Town",1073082,32,105,HIGH
2027,8601345,0x001060E0,139,255,255,"Chaddesley Corbett","Chaddesley Corbett",1073260,32,105,HIGH
2028,8601346,0x001061C2,139,255,255,"Chipperfield Corinthians","Chipperfield Corinthians",1073462,32,105,HIGH
2029,8601347,0x00106270,139,255,255,"Christleton","Christleton",1073688,32,105,HIGH
2030,8601348,0x00106326,139,255,255,"Croxley Guild","Croxley Guild",1073862,32,105,HIGH
2031,8601349,0x001063C4,139,255,255,"Cuffley","Cuffley",1074044,32,105,HIGH
2032,8601350,0x00106462,139,255,255,"Dunkirk","Dunkirk",1074202,32,105,HIGH
2033,8601351,0x00106514,139,255,255,"Elliott Star","Elliott Star",1074360,32,105,HIGH
2034,8601352,0x001065C0,139,255,255,"Falmouth Town","Falmouth",1074538,32,105,HIGH
2035,8601353,0x0010665A,139,255,255,"Formby","Formby",1074710,32,105,HIGH
2036,8601354,0x001066F4,139,255,255,"Hadley","Hadley",1074864,32,105,HIGH
2037,8601355,0x00106792,139,255,255,"Hanford","Hanford",1075018,32,105,HIGH
2038,8601356,0x00106848,139,255,255,"Hatfield Town","Hatfield Town",1075176,32,105,HIGH
2039,8601357,0x001068EC,139,255,255,"Heanor Town","Heanor",1075358,32,105,HIGH
2040,8601358,0x001069AE,139,255,255,"Kirkham & Wesham","Kirkham & Wesham",1075522,32,105,HIGH
2041,8601359,0x00106A4C,139,255,255,"Kirkley","Kirkley",1075716,32,105,HIGH
2042,8601360,0x00106AE6,139,255,255,"Knowle","Knowle",1075874,32,105,HIGH
2043,8601361,0x00106B9E,139,255,255,"Lutterworth Town","Lutterworth",1076028,32,105,HIGH
2044,8601363,0x00106C40,139,255,255,"Mortimer","Mortimer",1076212,32,105,HIGH
2045,8601364,0x00106CFA,139,255,255,"Mursley United","Mursley United",1076374,32,105,HIGH
2046,8601365,0x00106DE0,139,255,255,"Newcastle Benfield Saints","Newcastle Benfield Saints",1076560,32,105,HIGH
2047,8601366,0x00106E96,139,255,255,"North Shields","North Shields",1076790,32,105,HIGH
2048,8601368,0x00106F40,139,255,255,"Oxhey Jets","Oxhey Jets",1076972,32,105,HIGH
2049,8601369,0x00106FFA,139,255,255,"Phoenix Sports","Phoenix Sports",1077142,32,105,HIGH
2050,8601370,0x001070A4,139,255,255,"Porthleven","Porthleven",1077328,32,105,HIGH
2051,8601371,0x00107150,139,255,255,"Retford United","Retford",1077498,32,105,HIGH
2052,8601372,0x0010721E,139,255,255,"Rolls Royce Leisure","Rolls Royce Leisure",1077670,32,105,HIGH
2053,8601373,0x001072F8,139,255,255,"Roman Glass St. George","Roman Glass St. George",1077876,32,105,HIGH
2054,8601374,0x001073BA,139,255,255,"Sandridge Rovers","Sandridge Rovers",1078094,32,105,HIGH
2055,8601375,0x00107474,139,255,255,"Sawston United","Sawston United",1078288,32,105,HIGH
2056,8601376,0x0010751E,139,255,255,"Shankhouse","Shankhouse",1078474,32,105,HIGH
2057,8601377,0x001075DC,139,255,255,"Shrewton United","Shrewton United",1078644,32,105,HIGH
2058,8601378,0x0010768A,139,255,255,"Sileby Town","Sileby Town",1078834,32,105,HIGH
2059,8601379,0x0010775A,139,255,255,"South Normanton Athletic","South Normanton",1079008,32,105,HIGH
2060,8601380,0x00107814,139,255,255,"Southwell City","Southwell City",1079216,32,105,HIGH
2061,8601381,0x001078AA,139,255,255,"Speke","Speke",1079402,32,105,HIGH
2062,8601382,0x0010795C,139,255,255,"St. Aloysius","St. Aloysius",1079552,32,105,HIGH
2063,8601383,0x00107A06,139,255,255,"St. Blazey","St. Blazey",1079730,32,105,HIGH
2064,8601384,0x00107AB0,139,255,255,"St. Peters","St. Peters",1079900,32,105,HIGH
2065,8601385,0x00107B7E,139,255,255,"Stockport Georgians","Stockport Georgians",1080070,32,105,HIGH
2066,8601386,0x00107C2C,139,255,255,"Storrington","Storrington",1080276,32,105,HIGH
2067,8601387,0x00107D00,139,255,255,"Sun Postal Sports","Sun Postal Sports",1080450,46,105,HIGH
2068,8601388,0x00107DAE,139,255,255,"Sutton Town","Sutton Town",1080662,32,105,HIGH
2069,8601389,0x00107E70,139,255,255,"Tenterden Tigers","Tenterden Tigers",1080836,32,105,HIGH
2070,8601390,0x00107F1E,139,255,255,"Thames Poly","Thames Poly",1081030,32,105,HIGH
2071,8601391,0x00107FE8,139,255,255,"Walsham-le-Willows","Walsham-le-Willows",1081204,32,105,HIGH
2072,8601392,0x001080AA,139,255,255,"Washington (ENG)","Washington (ENG)",1081406,32,105,HIGH
2073,8601393,0x00108180,139,255,255,"West Allotment Celtic","West Allotment Celtic",1081600,32,105,HIGH
2074,8601394,0x00108236,139,255,255,"West Bergholt","West Bergholt",1081814,32,105,HIGH
2075,8601395,0x001082F0,139,255,255,"Winslow United","Winslow United",1081996,32,105,HIGH
2076,8601396,0x001083AC,139,255,255,"Witchampton United","Witchampton",1082182,32,105,HIGH
2077,8601397,0x00108466,139,255,255,"Wormley Rovers","Wormley Rovers",1082370,32,105,HIGH
2078,8601398,0x00108534,139,255,255,"Wythenshawe Amateur","Wythenshawe Amateur",1082556,32,105,HIGH
2079,8601399,0x001085DA,139,255,255,"Dartmouth","Dartmouth",1082762,32,105,HIGH
2080,8601400,0x001086B0,139,255,255,"Willesden Constantine","Willesden Constantine",1082928,32,105,HIGH
2081,8602688,0x00108781,139,255,255,"Thurrock","Thurrock",1083151,70,105,HIGH
2082,8602689,0x00108849,139,255,255,"Waltham Forest","Waltham Forest",1083351,46,105,HIGH
2083,8603699,0x0010891D,139,255,255,"Castle Vale Kings Heath","Castle Vale",1083551,46,105,HIGH
2084,8604269,0x001089E2,139,255,255,"Atherstone Town","Atherstone Town",1083763,39,105,HIGH
2085,8604272,0x00108AAC,139,255,255,"AFC Telford United","AFC Telford",1083960,46,105,HIGH
2086,8605429,0x00108B64,26,255,255,"Redbridge","Redbridge",1084166,46,105,HIGH
2087,8626864,0x00108C2B,4294967295,255,255,"Cercle Olympique de Bamako","CO Bamako",1084346,31,105,HIGH
2088,8628354,0x00108CE1,4294967295,255,255,"Leventis United","Leventis United",1084545,24,105,HIGH
2089,8628355,0x00108D7F,17,255,255,"AS Sogara","AS Sogara",1084727,24,105,HIGH
2090,8775012,0x00108E41,166,255,255,"Satellite FC (GUI)","Satellite FC (GUI)",1084885,24,105,HIGH
